system:time_start,Sprawl_Zone_Core_mean,Sprawl_Zone_Core_std,Control_Zone_mean,Control_Zone_std
2022-02-07 10:58:41.950,8.736791928739516,0.2784776018987888,8.302543910051394,0.5284613770991861
2022-02-08 09:36:00.974,2.8489796451410894,0.4217721574928726,1.3526140929876236,0.2935653025762118
2022-02-08 10:52:38.571,,,,
2022-02-16 10:52:27.635,,,,
2022-02-23 10:58:36.322,,,,
2022-02-24 10:52:29.252,,,,
2022-03-12 09:32:51.379,,,12.590988939528573,0.6438854602726765
2022-03-19 09:38:19.863,13.75366264655496,0.4090077627256234,13.809347846883583,0.6187547422137555
2022-03-19 10:58:34.636,16.36087786924372,0.43965866944835663,16.237362866678087,0.591932514404445
2022-03-20 10:52:16.219,14.493127745150591,0.4014890504890886,15.251331828857683,0.5762966379905736
2022-03-27 10:58:21.013,,,,
2022-03-28 09:31:18.585,,,,
2022-03-28 10:52:20.462,,,15.888607144959222,0.7358533194417551
2022-04-12 10:58:24.294,,,,
2022-04-13 10:52:15.986,,,,
